Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
156.0,0.032,1.63,1460.0,15,Tri,Steel,Double,PLA
156.0,0.0321,1.63,1470.0,15,Tri,Steel,Double,PLA
157.0,0.0322,1.64,1470.0,15,Tri,Steel,Double,PLA
157.0,0.0323,1.64,1470.0,15,Tri,Steel,Double,PLA
158.0,0.0324,1.65,1480.0,15,Tri,Steel,Double,PLA
158.0,0.0325,1.65,1480.0,15,Tri,Steel,Double,PLA
158.0,0.0326,1.66,1480.0,15,Tri,Steel,Double,PLA
159.0,0.0327,1.66,1490.0,15,Tri,Steel,Double,PLA
159.0,0.0328,1.67,1490.0,15,Tri,Steel,Double,PLA
159.0,0.0329,1.67,1490.0,15,Tri,Steel,Double,PLA
160.0,0.033,1.68,1500.0,15,Tri,Steel,Double,PLA
160.0,0.0331,1.68,1500.0,15,Tri,Steel,Double,PLA
161.0,0.0332,1.69,1500.0,15,Tri,Steel,Double,PLA
161.0,0.0333,1.69,1510.0,15,Tri,Steel,Double,PLA
161.0,0.0334,1.7,1510.0,15,Tri,Steel,Double,PLA
162.0,0.0335,1.7,1510.0,15,Tri,Steel,Double,PLA
162.0,0.0336,1.71,1520.0,15,Tri,Steel,Double,PLA
162.0,0.0337,1.71,1520.0,15,Tri,Steel,Double,PLA
163.0,0.0338,1.72,1520.0,15,Tri,Steel,Double,PLA
163.0,0.0339,1.72,1530.0,15,Tri,Steel,Double,PLA
163.0,0.034,1.73,1530.0,15,Tri,Steel,Double,PLA
164.0,0.0341,1.73,1530.0,15,Tri,Steel,Double,PLA
164.0,0.0342,1.74,1540.0,15,Tri,Steel,Double,PLA
164.0,0.0343,1.74,1540.0,15,Tri,Steel,Double,PLA
165.0,0.0344,1.75,1540.0,15,Tri,Steel,Double,PLA
165.0,0.0345,1.75,1550.0,15,Tri,Steel,Double,PLA
165.0,0.0346,1.76,1550.0,15,Tri,Steel,Double,PLA
166.0,0.0347,1.77,1550.0,15,Tri,Steel,Double,PLA
166.0,0.0349,1.77,1560.0,15,Tri,Steel,Double,PLA
167.0,0.035,1.78,1560.0,15,Tri,Steel,Double,PLA
167.0,0.0351,1.78,1560.0,15,Tri,Steel,Double,PLA
167.0,0.0352,1.79,1570.0,15,Tri,Steel,Double,PLA
168.0,0.0353,1.79,1570.0,15,Tri,Steel,Double,PLA
168.0,0.0354,1.8,1570.0,15,Tri,Steel,Double,PLA
168.0,0.0355,1.8,1580.0,15,Tri,Steel,Double,PLA
169.0,0.0356,1.81,1580.0,15,Tri,Steel,Double,PLA
169.0,0.0357,1.81,1580.0,15,Tri,Steel,Double,PLA
169.0,0.0358,1.82,1580.0,15,Tri,Steel,Double,PLA
170.0,0.0359,1.82,1590.0,15,Tri,Steel,Double,PLA
170.0,0.036,1.83,1590.0,15,Tri,Steel,Double,PLA
170.0,0.0361,1.83,1600.0,15,Tri,Steel,Double,PLA
171.0,0.0362,1.84,1600.0,15,Tri,Steel,Double,PLA
171.0,0.0363,1.84,1600.0,15,Tri,Steel,Double,PLA
171.0,0.0364,1.85,1600.0,15,Tri,Steel,Double,PLA
172.0,0.0365,1.85,1610.0,15,Tri,Steel,Double,PLA
172.0,0.0366,1.86,1610.0,15,Tri,Steel,Double,PLA
172.0,0.0367,1.86,1610.0,15,Tri,Steel,Double,PLA
173.0,0.0368,1.87,1620.0,15,Tri,Steel,Double,PLA
173.0,0.0369,1.87,1620.0,15,Tri,Steel,Double,PLA
173.0,0.037,1.88,1620.0,15,Tri,Steel,Double,PLA
174.0,0.0371,1.88,1630.0,15,Tri,Steel,Double,PLA
174.0,0.0372,1.89,1630.0,15,Tri,Steel,Double,PLA
174.0,0.0373,1.89,1630.0,15,Tri,Steel,Double,PLA
175.0,0.0374,1.9,1640.0,15,Tri,Steel,Double,PLA
175.0,0.0375,1.9,1640.0,15,Tri,Steel,Double,PLA
175.0,0.0376,1.91,1640.0,15,Tri,Steel,Double,PLA
176.0,0.0377,1.91,1640.0,15,Tri,Steel,Double,PLA
